2167	171.64.122.141	p2167	1000	47	70	498	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2167	densign	0
2168	171.64.122.141	p2168	1000	47	69	494	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2168	densign	0
2169	171.64.122.141	p2169	1000	47	69	492	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2169	densign	0
2170	171.65.103.160	p2170_lambda_obc_300K	1258	45	66	234	100	AMBER	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2170	densign	0
2171	171.64.122.141	p2171_T113V	86182	44.8	66.3	429	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2171	densign	0
2172	171.64.122.141	p2172_T113V	86182	34.9	51.3	329	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2172	densign	0
2173	171.64.122.141	p2173_T113V	86182	45.7	67.6	437	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2173	densign	0
2174	171.64.122.141	p2174	1000	45.5	67.2	435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2174	densign	0
2175	171.64.122.141	p2175	1000	34.9	51.3	329	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2175	densign	0
2176	171.64.122.141	p2176	1000	45.7	67.5	437	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2176	densign	0
2442	171.65.103.160	p2442_Ribosome_tnaC_native	165369	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2442	ppetrone	0
2443	171.65.103.160	p2443_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2443	ppetrone	0
2444	171.65.103.160	p2444_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2444	ppetrone	0
2446	171.65.103.160	p2446_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2446	ppetrone	0
2447	171.65.103.160	p2447_	0	42	93	2435	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2447	ppetrone	0
2465	171.65.103.160	p2465_	0	45	66	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2465	ppetrone	0
2466	171.65.103.162	p2466_Translocon_channel_no_frags_Thanks4Folding!	95992	45	66	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2466	ppetrone	0
2483	171.65.103.162	p2483_system	97078	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2483	ppetrone	0
2484	171.65.103.162	p2484_Lysine_Fragment	97157	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2484	ppetrone	0
2485	171.65.103.162	p2485_Arginine_Fragment	97177	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2485	ppetrone	0
2492	171.65.103.160	p2492_system	97138	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2492	ppetrone	0
2493	171.65.103.160	p2493_system	97147	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2493	ppetrone	0
2494	171.65.103.160	p2494_system	97093	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2494	ppetrone	0
2495	171.65.103.160	p2495_system	97090	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2495	ppetrone	0
2496	171.65.103.160	p2496_Gln_fragment_in_translocon	97139	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2496	ppetrone	0
2497	171.65.103.160	p2497_	0	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2497	ppetrone	0
2498	171.65.103.162	p2498_Translocon_GLX2	97099	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2498	ppetrone	0
2499	171.65.103.162	p2499_Translocon_ALX2	97138	42	93	905	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2499	ppetrone	0
2526	171.64.122.136	p2526_Am22-43	8062	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2526	luttmann	0
